t,phase,found,cx,cy,wpx,hpx,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
15.218,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.94,-0.02,-1.07
15.218,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.96,-0.02,-1.07
15.218,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.96,-0.02,-1.07
15.218,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.96,-0.02,-1.07
15.218,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.97,-0.02,-1.07
15.234,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.97,-0.02,-1.07
15.234,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.97,-0.02,-1.07
15.234,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.97,-0.02,-1.07
15.234,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.97,-0.02,-1.07
15.234,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.98,-0.02,-1.07
15.234,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.98,-0.02,-1.07
15.234,dash,1,331,306,80,108,0.45,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.98,-0.02,-1.07
15.250,dash,1,332,306,81,107,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.98,-0.02,-1.07
15.250,dash,1,332,306,81,107,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-10.98,-0.02,-1.07
15.250,dash,1,332,306,81,107,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-11.00,-0.02,-1.07
15.250,dash,1,332,306,81,107,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-11.00,-0.02,-1.07
15.250,dash,1,332,306,81,107,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-11.00,-0.02,-1.07
15.250,dash,1,332,306,81,107,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,0.000,0.000,0.266,-11.00,-0.02,-1.07
15.265,dash,1,332,306,81,107,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.01,-0.02,-1.07
15.265,dash,1,332,306,81,107,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.01,-0.02,-1.07
15.265,dash,1,332,306,81,107,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.01,-0.02,-1.07
15.265,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.01,-0.02,-1.07
15.265,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.02,-0.02,-1.07
15.281,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.02,-0.02,-1.07
15.281,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.02,-0.02,-1.07
15.281,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.03,-0.02,-1.07
15.281,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.03,-0.02,-1.07
15.281,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.03,-0.02,-1.07
15.281,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.03,-0.02,-1.07
15.281,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.03,-0.02,-1.07
15.296,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.05,-0.02,-1.07
15.296,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.05,-0.02,-1.07
15.296,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.05,-0.02,-1.07
15.296,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.05,-0.02,-1.07
15.296,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.05,-0.02,-1.07
15.296,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.05,-0.02,-1.07
15.296,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.05,-0.02,-1.07
15.312,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.05,-0.02,-1.07
15.312,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.05,-0.02,-1.07
15.312,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.07,-0.02,-1.07
15.312,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.07,-0.02,-1.07
15.312,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.07,-0.02,-1.07
15.328,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.07,-0.02,-1.07
15.328,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.08,-0.02,-1.07
15.328,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.08,-0.02,-1.07
15.328,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.08,-0.02,-1.07
15.328,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.09,-0.02,-1.07
15.343,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.09,-0.02,-1.07
15.343,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.09,-0.02,-1.07
15.343,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.09,-0.02,-1.07
15.343,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.10,-0.02,-1.07
15.343,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.10,-0.02,-1.07
15.343,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.10,-0.02,-1.07
15.359,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.10,-0.02,-1.07
15.359,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.12,-0.02,-1.07
15.359,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.12,-0.02,-1.07
15.359,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.12,-0.02,-1.07
15.359,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.12,-0.02,-1.07
15.359,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.12,-0.02,-1.07
15.359,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.12,-0.02,-1.07
15.375,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.13,-0.02,-1.07
15.375,dash,1,332,306,81,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.13,-0.02,-1.07
15.375,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.13,-0.02,-1.07
15.375,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.13,-0.02,-1.07
15.375,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.14,-0.02,-1.07
15.375,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.14,-0.02,-1.07
15.375,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.14,-0.02,-1.07
15.375,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.14,-0.02,-1.07
15.390,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.14,-0.02,-1.07
15.390,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.16,-0.02,-1.07
15.390,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.16,-0.02,-1.07
15.390,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.16,-0.02,-1.07
15.390,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.16,-0.02,-1.07
15.406,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.17,-0.02,-1.07
15.406,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.17,-0.02,-1.07
15.406,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.17,-0.02,-1.07
15.406,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.17,-0.02,-1.07
15.406,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.17,-0.02,-1.07
15.406,dash,1,332,306,81,108,0.46,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.17,-0.02,-1.07
15.406,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.17,-0.02,-1.07
15.421,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.17,-0.02,-1.07
15.421,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.17,-0.02,-1.07
15.421,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.19,-0.02,-1.07
15.421,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.19,-0.02,-1.07
15.421,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.19,-0.02,-1.07
15.421,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.19,-0.02,-1.07
15.421,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,0.000,-0.000,0.000,0.266,-11.19,-0.02,-1.07
15.421,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.20,-0.02,-1.07
15.437,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.20,-0.02,-1.07
15.437,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.20,-0.02,-1.07
15.437,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.20,-0.02,-1.07
15.437,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.20,-0.02,-1.07
15.437,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.21,-0.02,-1.07
15.437,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.21,-0.02,-1.07
15.437,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.21,-0.02,-1.07
15.453,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.21,-0.02,-1.07
15.453,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.21,-0.02,-1.07
15.453,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.21,-0.02,-1.07
15.453,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.23,-0.02,-1.07
15.453,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.23,-0.02,-1.07
15.453,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.23,-0.02,-1.07
15.453,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.23,-0.02,-1.07
15.453,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.23,-0.02,-1.07
15.468,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.23,-0.02,-1.07
15.468,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.24,-0.02,-1.07
15.468,dash,1,332,306,81,108,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.24,-0.02,-1.07
15.468,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.24,-0.02,-1.07
15.468,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.24,-0.02,-1.07
15.468,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.25,-0.02,-1.07
15.484,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.25,-0.02,-1.07
15.484,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.25,-0.02,-1.07
15.484,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.25,-0.02,-1.07
15.484,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.26,-0.02,-1.07
15.484,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.26,-0.02,-1.07
15.500,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.26,-0.02,-1.07
15.500,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.28,-0.02,-1.07
15.500,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.28,-0.02,-1.07
15.500,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.28,-0.02,-1.07
15.500,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.28,-0.02,-1.07
15.500,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.29,-0.02,-1.07
15.515,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.29,-0.02,-1.07
15.515,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.29,-0.02,-1.07
15.515,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.30,-0.02,-1.07
15.515,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.30,-0.02,-1.07
15.515,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.30,-0.02,-1.07
15.531,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.30,-0.02,-1.07
15.531,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.30,-0.02,-1.07
15.531,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.32,-0.02,-1.07
15.531,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.32,-0.02,-1.07
15.531,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.32,-0.02,-1.07
15.531,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.32,-0.02,-1.07
15.531,dash,1,331,306,84,107,0.47,1.20,0.00,0.00,0.00,1.15,0.00,-0.00,-0.000,0.006,-0.000,0.006,-3.140,-0.000,-0.000,0.000,0.266,-11.33,-0.02,-1.07
