t,phase,found,cx,cy,wpx,hpx,conf,cmd_vx,cmd_vy,cmd_vz,cmd_yawrate,vbx,vby,vd,roll_des,pitch_des,roll,pitch,yaw,roll_q,pitch_q,yaw_q,thrust,x,y,z
28.547,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.400,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.547,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.400,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.547,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.400,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.547,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.398,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.563,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.398,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.563,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.398,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.563,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.398,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.563,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.396,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.563,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.396,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.579,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.396,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.579,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.390,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.579,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.390,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.579,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.390,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.579,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.388,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.579,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.388,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.594,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,0.000,-0.000,-1.388,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.594,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.386,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.594,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.386,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.594,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.386,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.594,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.386,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.594,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.384,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.610,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.384,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.610,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.384,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.610,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.380,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.610,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.380,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.610,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.380,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.610,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.378,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.625,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.378,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.625,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.378,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.625,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.378,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.625,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.376,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.625,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.376,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.625,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.376,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.641,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.374,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.641,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.374,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.641,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.374,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.641,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.370,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.641,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.370,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.641,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.370,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.657,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.370,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.657,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.368,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.657,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.368,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.657,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.368,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.657,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.366,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.672,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.366,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.672,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.366,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.672,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.362,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.672,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.362,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.672,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.362,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.672,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.362,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.672,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.360,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.688,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.360,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.688,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.360,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.688,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.358,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.688,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.358,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.688,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.358,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.704,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.358,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.704,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.356,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.704,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.356,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.704,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.356,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.704,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.356,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.704,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.352,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.704,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.352,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.704,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.352,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.719,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.352,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.719,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.352,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.719,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.350,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.719,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.350,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.719,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.350,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.719,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.350,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.719,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.350,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.719,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.348,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.735,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.348,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.735,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.348,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.735,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.348,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.735,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.344,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.735,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.344,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.735,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.344,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.735,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.344,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.735,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.342,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.750,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.342,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.750,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.342,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.750,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.340,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.750,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.340,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.750,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.340,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.750,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.340,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.766,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.338,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.766,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.338,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.766,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.338,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.766,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.336,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.766,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.336,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.766,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.336,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.782,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.336,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.782,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.332,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.782,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.332,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.782,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.332,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.782,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.330,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.797,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.330,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.797,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.330,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.797,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.330,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.797,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.328,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.797,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.328,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.797,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.328,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.797,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.326,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.813,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.326,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.813,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.326,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.813,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.326,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.813,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.322,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.813,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.322,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.813,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.322,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.813,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.322,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.813,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.322,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.829,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.320,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.829,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.320,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.829,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.320,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.829,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.320,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.829,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.318,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.829,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.318,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.829,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.318,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.844,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,-0.000,-0.000,-0.000,-1.318,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.844,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,0.000,-0.000,-0.000,-1.314,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.844,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,0.000,-0.000,-0.000,-1.314,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.844,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,0.000,-0.000,-0.000,-1.314,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.844,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,0.000,-0.000,-0.000,-1.314,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.844,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,0.000,-0.000,-0.000,-1.312,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
28.860,servo,0,0,0,0,0,0.00,0.00,0.00,-0.00,0.30,-0.00,-0.00,-0.00,-0.000,0.000,-0.000,-0.000,-1.312,0.000,-0.000,0.132,0.266,-16.08,-2.34,-1.09
